기준연도,기준분기,노선명,거리_필터,대분류,매출금액,가게수,점포당_평균매출
2017.0,1.0,경기도_대조군,Control,과학·기술,19475721100.0,729,26715666.80384088
2017.0,1.0,김포골드라인,500,과학·기술,96903258.0,4,24225814.5
2017.0,1.0,김포골드라인,2000,과학·기술,194847659.0,12,16237304.916666666
2017.0,1.0,안산선,500,과학·기술,235352722.0,10,23535272.2
2017.0,1.0,안산선,2000,과학·기술,447938636.0,89,5033018.382022472
2017.0,1.0,진접선,500,과학·기술,5470023.0,2,2735011.5
2017.0,1.0,진접선,2000,과학·기술,3850839.0,2,1925419.5
2017.0,1.0,하남선_1단계,2000,과학·기술,56173224.0,12,4681102.0
2017.0,1.0,하남선_2단계,500,과학·기술,14410611.0,1,14410611.0
2017.0,1.0,하남선_2단계,2000,과학·기술,33208177.0,2,16604088.5
2017.0,2.0,경기도_대조군,Control,과학·기술,16993521115.0,729,23310728.55281207
2017.0,2.0,김포골드라인,500,과학·기술,64588825.0,4,16147206.25
2017.0,2.0,김포골드라인,2000,과학·기술,220503351.0,12,18375279.25
2017.0,2.0,안산선,500,과학·기술,309767174.0,10,30976717.4
2017.0,2.0,안산선,2000,과학·기술,445859949.0,86,5184418.011627907
2017.0,2.0,진접선,500,과학·기술,6101754.0,2,3050877.0
2017.0,2.0,진접선,2000,과학·기술,22177705.0,3,7392568.333333333
2017.0,2.0,하남선_1단계,2000,과학·기술,55125639.0,12,4593803.25
2017.0,2.0,하남선_2단계,500,과학·기술,38695770.0,1,38695770.0
2017.0,2.0,하남선_2단계,2000,과학·기술,84294625.0,2,42147312.5
2017.0,3.0,경기도_대조군,Control,과학·기술,17597711927.0,729,24139522.53360768
2017.0,3.0,김포골드라인,500,과학·기술,43144732.0,4,10786183.0
2017.0,3.0,김포골드라인,2000,과학·기술,205497566.0,11,18681596.90909091
2017.0,3.0,안산선,500,과학·기술,285062699.0,10,28506269.9
2017.0,3.0,안산선,2000,과학·기술,415901353.0,83,5010859.674698795
2017.0,3.0,진접선,500,과학·기술,7526441.0,2,3763220.5
2017.0,3.0,진접선,2000,과학·기술,40689280.0,5,8137856.0
2017.0,3.0,하남선_1단계,2000,과학·기술,59536163.0,12,4961346.916666667
2017.0,3.0,하남선_2단계,500,과학·기술,28978502.0,1,28978502.0
2017.0,3.0,하남선_2단계,2000,과학·기술,63171237.0,2,31585618.5
2017.0,4.0,경기도_대조군,Control,과학·기술,19220785966.0,729,26365961.54458162
2017.0,4.0,김포골드라인,500,과학·기술,59118789.0,4,14779697.25
2017.0,4.0,김포골드라인,2000,과학·기술,277647520.0,12,23137293.333333332
2017.0,4.0,안산선,500,과학·기술,265766531.0,10,26576653.1
2017.0,4.0,안산선,2000,과학·기술,474927178.0,93,5106743.849462366
2017.0,4.0,진접선,500,과학·기술,40708583.0,2,20354291.5
2017.0,4.0,진접선,2000,과학·기술,6778628.0,5,1355725.6
2017.0,4.0,하남선_1단계,2000,과학·기술,92470403.0,12,7705866.916666667
2017.0,4.0,하남선_2단계,500,과학·기술,75981317.0,1,75981317.0
2017.0,4.0,하남선_2단계,2000,과학·기술,67261352.0,2,33630676.0
2018.0,1.0,경기도_대조군,Control,과학·기술,17365802801.0,754,23031568.70159151
2018.0,1.0,김포골드라인,500,과학·기술,72520616.0,5,14504123.2
2018.0,1.0,김포골드라인,2000,과학·기술,117808362.0,11,10709851.090909092
2018.0,1.0,안산선,500,과학·기술,46384320.0,6,7730720.0
2018.0,1.0,안산선,2000,과학·기술,545091245.0,68,8016047.720588235
2018.0,1.0,진접선,500,과학·기술,8003051.0,2,4001525.5
2018.0,1.0,진접선,2000,과학·기술,6969153.0,3,2323051.0
2018.0,1.0,하남선_1단계,2000,과학·기술,232007685.0,12,19333973.75
2018.0,1.0,하남선_2단계,500,과학·기술,20886704.0,1,20886704.0
2018.0,1.0,하남선_2단계,2000,과학·기술,53129245.0,2,26564622.5
2018.0,2.0,경기도_대조군,Control,과학·기술,16605499753.0,754,22023209.22148541
2018.0,2.0,김포골드라인,500,과학·기술,56049567.0,4,14012391.75
2018.0,2.0,김포골드라인,2000,과학·기술,129590096.0,11,11780917.818181818
2018.0,2.0,안산선,500,과학·기술,68402411.0,6,11400401.833333334
2018.0,2.0,안산선,2000,과학·기술,286510637.0,70,4093009.1
2018.0,2.0,진접선,500,과학·기술,6265375.0,2,3132687.5
2018.0,2.0,진접선,2000,과학·기술,33735809.0,5,6747161.8
2018.0,2.0,하남선_1단계,2000,과학·기술,147156820.0,12,12263068.333333334
2018.0,2.0,하남선_2단계,500,과학·기술,36146799.0,1,36146799.0
2018.0,2.0,하남선_2단계,2000,과학·기술,33550013.0,3,11183337.666666666
2018.0,3.0,경기도_대조군,Control,과학·기술,16838656833.0,754,22332436.118037134
2018.0,3.0,김포골드라인,500,과학·기술,101044477.0,5,20208895.4
2018.0,3.0,김포골드라인,2000,과학·기술,109347375.0,11,9940670.454545455
2018.0,3.0,안산선,500,과학·기술,51045062.0,6,8507510.333333334
2018.0,3.0,안산선,2000,과학·기술,340393277.0,65,5236819.646153846
2018.0,3.0,진접선,500,과학·기술,5157934.0,2,2578967.0
2018.0,3.0,진접선,2000,과학·기술,27660584.0,5,5532116.8
2018.0,3.0,하남선_1단계,2000,과학·기술,177505904.0,12,14792158.666666666
2018.0,3.0,하남선_2단계,500,과학·기술,20759717.0,1,20759717.0
2018.0,3.0,하남선_2단계,2000,과학·기술,116732596.0,3,38910865.333333336
2018.0,4.0,경기도_대조군,Control,과학·기술,20535380034.0,754,27235252.03448276
2018.0,4.0,김포골드라인,500,과학·기술,106129198.0,4,26532299.5
2018.0,4.0,김포골드라인,2000,과학·기술,90764249.0,11,8251295.363636363
2018.0,4.0,안산선,500,과학·기술,89002740.0,6,14833790.0
2018.0,4.0,안산선,2000,과학·기술,427745024.0,73,5859520.876712329
2018.0,4.0,진접선,500,과학·기술,6757016.0,2,3378508.0
2018.0,4.0,진접선,2000,과학·기술,49733225.0,5,9946645.0
2018.0,4.0,하남선_1단계,2000,과학·기술,147670767.0,12,12305897.25
2018.0,4.0,하남선_2단계,500,과학·기술,24179500.0,1,24179500.0
2019.0,1.0,경기도_대조군,Control,과학·기술,17259981326.0,765,22562067.092810456
2019.0,1.0,김포골드라인,500,과학·기술,247969467.0,4,61992366.75
2019.0,1.0,김포골드라인,2000,과학·기술,52300635.0,9,5811181.666666667
2019.0,1.0,안산선,500,과학·기술,106024195.0,11,9638563.181818182
2019.0,1.0,안산선,2000,과학·기술,258127712.0,41,6295797.853658536
2019.0,1.0,진접선,500,과학·기술,11400399.0,2,5700199.5
2019.0,1.0,진접선,2000,과학·기술,17963226.0,8,2245403.25
2019.0,1.0,하남선_1단계,2000,과학·기술,29704561.0,12,2475380.0833333335
2019.0,1.0,하남선_2단계,500,과학·기술,26359571.0,1,26359571.0
2019.0,1.0,하남선_2단계,2000,과학·기술,13192486.0,9,1465831.7777777778
2019.0,2.0,경기도_대조군,Control,과학·기술,17009330736.0,765,22234419.262745097
2019.0,2.0,김포골드라인,500,과학·기술,84339857.0,4,21084964.25
2019.0,2.0,김포골드라인,2000,과학·기술,105060879.0,9,11673431.0
2019.0,2.0,안산선,500,과학·기술,34252631.0,11,3113875.5454545454
2019.0,2.0,안산선,2000,과학·기술,194516833.0,43,4523647.279069767
2019.0,2.0,진접선,500,과학·기술,16484059.0,3,5494686.333333333
2019.0,2.0,진접선,2000,과학·기술,30252784.0,8,3781598.0
2019.0,2.0,하남선_1단계,2000,과학·기술,28401705.0,12,2366808.75
2019.0,2.0,하남선_2단계,500,과학·기술,19323452.0,1,19323452.0
2019.0,2.0,하남선_2단계,2000,과학·기술,146024228.0,9,16224914.222222222
2019.0,3.0,경기도_대조군,Control,과학·기술,16450736688.0,765,21504230.96470588
2019.0,3.0,김포골드라인,500,과학·기술,166051112.0,5,33210222.4
2019.0,3.0,김포골드라인,2000,과학·기술,112674521.0,9,12519391.222222222
2019.0,3.0,안산선,500,과학·기술,23097266.0,10,2309726.6
2019.0,3.0,안산선,2000,과학·기술,325903584.0,44,7406899.636363637
2019.0,3.0,진접선,500,과학·기술,8695525.0,3,2898508.3333333335
2019.0,3.0,진접선,2000,과학·기술,24105420.0,8,3013177.5
2019.0,3.0,하남선_1단계,2000,과학·기술,24489289.0,12,2040774.0833333333
2019.0,3.0,하남선_2단계,500,과학·기술,19428184.0,1,19428184.0
2019.0,3.0,하남선_2단계,2000,과학·기술,352470079.0,9,39163342.11111111
2019.0,4.0,경기도_대조군,Control,과학·기술,20241151216.0,765,26459021.19738562
2019.0,4.0,김포골드라인,500,과학·기술,74606206.0,4,18651551.5
2019.0,4.0,김포골드라인,2000,과학·기술,51223555.0,9,5691506.111111111
2019.0,4.0,안산선,500,과학·기술,37138364.0,9,4126484.888888889
2019.0,4.0,안산선,2000,과학·기술,434531109.0,42,10345978.785714285
2019.0,4.0,진접선,500,과학·기술,14763462.0,3,4921154.0
2019.0,4.0,진접선,2000,과학·기술,17113900.0,7,2444842.8571428573
2019.0,4.0,하남선_1단계,500,과학·기술,305149.0,1,305149.0
2019.0,4.0,하남선_1단계,2000,과학·기술,34265526.0,12,2855460.5
2019.0,4.0,하남선_2단계,500,과학·기술,48927327.0,1,48927327.0
2019.0,4.0,하남선_2단계,2000,과학·기술,74749593.0,9,8305510.333333333
2020.0,1.0,경기도_대조군,Control,과학·기술,17153859596.0,849,20204781.62073027
2020.0,1.0,김포골드라인,500,과학·기술,484463723.0,6,80743953.83333333
2020.0,1.0,김포골드라인,2000,과학·기술,89458436.0,8,11182304.5
2020.0,1.0,안산선,500,과학·기술,77995132.0,9,8666125.777777778
2020.0,1.0,안산선,2000,과학·기술,345872401.0,76,4550952.644736842
2020.0,1.0,진접선,500,과학·기술,184847704.0,3,61615901.333333336
2020.0,1.0,진접선,2000,과학·기술,3393810.0,7,484830.0
2020.0,1.0,하남선_1단계,500,과학·기술,21600586.0,1,21600586.0
2020.0,1.0,하남선_1단계,2000,과학·기술,86648922.0,12,7220743.5
2020.0,1.0,하남선_2단계,500,과학·기술,16358817.0,1,16358817.0
2020.0,1.0,하남선_2단계,2000,과학·기술,97206206.0,9,10800689.555555556
2020.0,2.0,경기도_대조군,Control,과학·기술,16702566113.0,849,19673222.747938752
2020.0,2.0,김포골드라인,500,과학·기술,353691185.0,8,44211398.125
2020.0,2.0,김포골드라인,2000,과학·기술,84442937.0,8,10555367.125
2020.0,2.0,안산선,500,과학·기술,145886061.0,10,14588606.1
2020.0,2.0,안산선,2000,과학·기술,407193256.0,76,5357806.0
2020.0,2.0,진접선,500,과학·기술,128627466.0,2,64313733.0
2020.0,2.0,진접선,2000,과학·기술,41667380.0,10,4166738.0
2020.0,2.0,하남선_1단계,500,과학·기술,21593978.0,1,21593978.0
2020.0,2.0,하남선_1단계,2000,과학·기술,87029331.0,12,7252444.25
2020.0,2.0,하남선_2단계,500,과학·기술,26860853.0,1,26860853.0
2020.0,2.0,하남선_2단계,2000,과학·기술,138093515.0,9,15343723.888888888
2020.0,3.0,경기도_대조군,Control,과학·기술,14775344214.0,849,17403232.28975265
2020.0,3.0,김포골드라인,500,과학·기술,458953708.0,8,57369213.5
2020.0,3.0,김포골드라인,2000,과학·기술,60117920.0,8,7514740.0
2020.0,3.0,안산선,500,과학·기술,149802037.0,9,16644670.777777778
2020.0,3.0,안산선,2000,과학·기술,363060206.0,76,4777107.97368421
2020.0,3.0,진접선,2000,과학·기술,13414329.0,7,1916332.7142857143
2020.0,3.0,하남선_1단계,500,과학·기술,9971180.0,1,9971180.0
2020.0,3.0,하남선_1단계,2000,과학·기술,55160099.0,12,4596674.916666667
2020.0,3.0,하남선_2단계,500,과학·기술,27586417.0,1,27586417.0
2020.0,3.0,하남선_2단계,2000,과학·기술,163847912.0,9,18205323.555555556
2020.0,4.0,경기도_대조군,Control,과학·기술,17171401374.0,849,20225443.314487632
2020.0,4.0,김포골드라인,500,과학·기술,485659575.0,8,60707446.875
2020.0,4.0,김포골드라인,2000,과학·기술,34958562.0,8,4369820.25
2020.0,4.0,안산선,500,과학·기술,422601514.0,10,42260151.4
2020.0,4.0,안산선,2000,과학·기술,575232630.0,81,7101637.407407408
2020.0,4.0,진접선,500,과학·기술,185365603.0,2,92682801.5
2020.0,4.0,진접선,2000,과학·기술,4184384.0,6,697397.3333333334
2020.0,4.0,하남선_1단계,500,과학·기술,19959808.0,1,19959808.0
2020.0,4.0,하남선_1단계,2000,과학·기술,85310505.0,12,7109208.75
2020.0,4.0,하남선_2단계,500,과학·기술,30212116.0,1,30212116.0
2020.0,4.0,하남선_2단계,2000,과학·기술,32378812.0,9,3597645.777777778
2021.0,1.0,경기도_대조군,Control,과학·기술,16276207015.0,1096,14850553.84580292
2021.0,1.0,김포골드라인,500,과학·기술,350750254.0,9,38972250.44444445
2021.0,1.0,김포골드라인,2000,과학·기술,39204100.0,17,2306123.529411765
2021.0,1.0,안산선,500,과학·기술,93676121.0,9,10408457.888888888
2021.0,1.0,안산선,2000,과학·기술,513665410.0,114,4505836.929824562
2021.0,1.0,진접선,500,과학·기술,111577887.0,2,55788943.5
2021.0,1.0,진접선,2000,과학·기술,56229574.0,9,6247730.444444444
2021.0,1.0,하남선_1단계,500,과학·기술,6162557.0,1,6162557.0
2021.0,1.0,하남선_1단계,2000,과학·기술,89456553.0,18,4969808.5
2021.0,1.0,하남선_2단계,500,과학·기술,35177202.0,1,35177202.0
2021.0,1.0,하남선_2단계,2000,과학·기술,5289391.0,9,587710.1111111111
2021.0,2.0,경기도_대조군,Control,과학·기술,17140194034.0,1096,15638863.169708028
2021.0,2.0,김포골드라인,500,과학·기술,200987545.0,9,22331949.444444444
2021.0,2.0,김포골드라인,2000,과학·기술,35570305.0,17,2092370.8823529412
2021.0,2.0,안산선,500,과학·기술,100433518.0,9,11159279.777777778
2021.0,2.0,안산선,2000,과학·기술,413035557.0,109,3789317.0366972475
2021.0,2.0,진접선,500,과학·기술,96155400.0,2,48077700.0
2021.0,2.0,진접선,2000,과학·기술,15634496.0,9,1737166.2222222222
2021.0,2.0,하남선_1단계,500,과학·기술,8395229.0,1,8395229.0
2021.0,2.0,하남선_1단계,2000,과학·기술,39363601.0,18,2186866.722222222
2021.0,2.0,하남선_2단계,500,과학·기술,80773015.0,1,80773015.0
2021.0,2.0,하남선_2단계,2000,과학·기술,74183724.0,9,8242636.0
2021.0,3.0,경기도_대조군,Control,과학·기술,19314265295.0,1096,17622504.83120438
2021.0,3.0,김포골드라인,500,과학·기술,144219248.0,6,24036541.333333332
2021.0,3.0,김포골드라인,2000,과학·기술,35696988.0,17,2099822.8235294116
2021.0,3.0,안산선,500,과학·기술,126322600.0,9,14035844.444444444
2021.0,3.0,안산선,2000,과학·기술,391063117.0,114,3430378.2192982454
2021.0,3.0,진접선,500,과학·기술,103062031.0,2,51531015.5
2021.0,3.0,진접선,2000,과학·기술,29020614.0,9,3224512.6666666665
2021.0,3.0,하남선_1단계,2000,과학·기술,78868339.0,18,4381574.388888889
2021.0,3.0,하남선_2단계,500,과학·기술,11805562.0,1,11805562.0
2021.0,3.0,하남선_2단계,2000,과학·기술,155448751.0,6,25908125.166666668
2021.0,4.0,경기도_대조군,Control,과학·기술,22868468331.0,1096,20865390.812956203
2021.0,4.0,김포골드라인,500,과학·기술,355430345.0,6,59238390.833333336
2021.0,4.0,김포골드라인,2000,과학·기술,27320586.0,17,1607093.294117647
2021.0,4.0,안산선,500,과학·기술,288438381.0,9,32048709.0
2021.0,4.0,안산선,2000,과학·기술,805377592.0,114,7064715.719298245
2021.0,4.0,진접선,500,과학·기술,96800335.0,2,48400167.5
2021.0,4.0,진접선,2000,과학·기술,31086567.0,9,3454063.0
2021.0,4.0,하남선_1단계,500,과학·기술,25273353.0,1,25273353.0
2021.0,4.0,하남선_1단계,2000,과학·기술,66730551.0,18,3707252.8333333335
2021.0,4.0,하남선_2단계,500,과학·기술,21275950.0,1,21275950.0
2021.0,4.0,하남선_2단계,2000,과학·기술,40969975.0,9,4552219.444444444
2022.0,1.0,경기도_대조군,Control,과학·기술,16372416931.0,1022,16019977.427592956
2022.0,1.0,김포골드라인,500,과학·기술,320192651.0,9,35576961.222222224
2022.0,1.0,김포골드라인,2000,과학·기술,37707344.0,14,2693381.714285714
2022.0,1.0,안산선,500,과학·기술,189439403.0,5,37887880.6
2022.0,1.0,안산선,2000,과학·기술,1039279778.0,111,9362880.882882884
2022.0,1.0,진접선,500,과학·기술,69840698.0,1,69840698.0
2022.0,1.0,진접선,2000,과학·기술,1721745.0,2,860872.5
2022.0,1.0,하남선_1단계,500,과학·기술,587854.0,1,587854.0
2022.0,1.0,하남선_1단계,2000,과학·기술,91490982.0,21,4356713.428571428
2022.0,1.0,하남선_2단계,500,과학·기술,29119704.0,1,29119704.0
2022.0,1.0,하남선_2단계,2000,과학·기술,11558067.0,9,1284229.6666666667
2022.0,2.0,경기도_대조군,Control,과학·기술,15481379248.0,1022,15148120.594911937
2022.0,2.0,김포골드라인,500,과학·기술,194806824.0,9,21645202.666666668
2022.0,2.0,김포골드라인,2000,과학·기술,24521288.0,10,2452128.8
2022.0,2.0,김포골드라인,2000,과학·기술,12323983.0,3,4107994.3333333335
2022.0,2.0,안산선,500,과학·기술,167261906.0,5,33452381.2
2022.0,2.0,안산선,2000,과학·기술,745519835.0,78,9557946.602564102
2022.0,2.0,안산선,2000,과학·기술,102615370.0,45,2280341.5555555555
2022.0,2.0,진접선,500,과학·기술,57835187.0,1,57835187.0
2022.0,2.0,진접선,2000,과학·기술,1412204.0,1,1412204.0
2022.0,2.0,진접선,2000,과학·기술,346655.0,1,346655.0
2022.0,2.0,하남선_1단계,2000,과학·기술,64616335.0,14,4615452.5
2022.0,2.0,하남선_1단계,2000,과학·기술,9846680.0,7,1406668.5714285714
2022.0,2.0,하남선_2단계,500,과학·기술,26013152.0,1,26013152.0
2022.0,2.0,하남선_2단계,2000,과학·기술,9686834.0,9,1076314.888888889
2022.0,3.0,경기도_대조군,Control,과학·기술,14588783204.0,1022,14274738.947162427
2022.0,3.0,김포골드라인,2000,과학·기술,22687564.0,13,1745197.2307692308
2022.0,3.0,김포골드라인,500,과학·기술,224418939.0,13,17262995.307692308
2022.0,3.0,안산선,2000,과학·기술,999935276.0,116,8620131.689655172
2022.0,3.0,진접선,2000,과학·기술,3606669.0,2,1803334.5
2022.0,3.0,진접선,500,과학·기술,64267361.0,2,32133680.5
2022.0,3.0,하남선_1단계,2000,과학·기술,73033300.0,21,3477776.1904761903
2022.0,3.0,하남선_1단계,500,과학·기술,4102762.0,1,4102762.0
2022.0,3.0,하남선_2단계,2000,과학·기술,192647346.0,9,21405260.666666668
2022.0,3.0,하남선_2단계,500,과학·기술,20345119.0,1,20345119.0
2022.0,4.0,경기도_대조군,Control,과학·기술,16385854765.0,1022,16033125.993150685
2022.0,4.0,김포골드라인,2000,과학·기술,34159457.0,13,2627650.5384615385
2022.0,4.0,김포골드라인,500,과학·기술,390475508.0,13,30036577.53846154
2022.0,4.0,안산선,2000,과학·기술,1226293395.0,116,10571494.784482758
2022.0,4.0,안산선,500,과학·기술,536334643.0,6,89389107.16666667
2022.0,4.0,진접선,2000,과학·기술,2233646.0,2,1116823.0
2022.0,4.0,진접선,500,과학·기술,61990594.0,2,30995297.0
2022.0,4.0,하남선_1단계,2000,과학·기술,89082814.0,21,4242038.761904762
2022.0,4.0,하남선_1단계,500,과학·기술,20072696.0,1,20072696.0
2022.0,4.0,하남선_2단계,2000,과학·기술,64964592.0,9,7218288.0
2022.0,4.0,하남선_2단계,500,과학·기술,16659852.0,1,16659852.0
2023.0,1.0,경기도_대조군,Control,과학·기술,18129887262.0,1022,17739615.71624266
2023.0,1.0,김포골드라인,2000,과학·기술,12941316.0,13,995485.8461538461
2023.0,1.0,김포골드라인,500,과학·기술,357098889.0,13,27469145.307692308
2023.0,1.0,안산선,2000,과학·기술,694712031.0,118,5887390.093220339
2023.0,1.0,안산선,500,과학·기술,149065963.0,6,24844327.166666668
2023.0,1.0,진접선,2000,과학·기술,37510480.0,3,12503493.333333334
2023.0,1.0,진접선,500,과학·기술,50404066.0,1,50404066.0
2023.0,1.0,하남선_1단계,2000,과학·기술,142220288.0,21,6772394.666666667
2023.0,1.0,하남선_2단계,2000,과학·기술,33543629.0,9,3727069.888888889
2023.0,1.0,하남선_2단계,500,과학·기술,6253515.0,1,6253515.0
2023.0,2.0,경기도_대조군,Control,과학·기술,16367223384.0,1022,16014895.679060666
2023.0,2.0,김포골드라인,2000,과학·기술,29293943.0,14,2092424.5
2023.0,2.0,김포골드라인,500,과학·기술,171232285.0,13,13171714.23076923
2023.0,2.0,안산선,2000,과학·기술,1154320644.0,104,11099236.961538462
2023.0,2.0,안산선,500,과학·기술,128518817.0,5,25703763.4
2023.0,2.0,진접선,2000,과학·기술,4526225.0,3,1508741.6666666667
2023.0,2.0,진접선,500,과학·기술,50008304.0,1,50008304.0
