name,distance_category,측정항목,분기,인구수
걸포북변역,500m ~ 2000m,계_0~9세,2021Q4,19305.33333
걸포북변역,500m ~ 2000m,계_0~9세,2022Q1,21119
걸포북변역,500m ~ 2000m,계_0~9세,2022Q2,20760
걸포북변역,500m ~ 2000m,계_0~9세,2022Q3,20280.33333
걸포북변역,500m ~ 2000m,계_0~9세,2022Q4,19724
걸포북변역,500m ~ 2000m,계_0~9세,2023Q1,19659
걸포북변역,500m ~ 2000m,계_0~9세,2023Q2,19343
걸포북변역,500m ~ 2000m,계_0~9세,2023Q3,15193
걸포북변역,500m ~ 2000m,계_0~9세,2023Q4,14813.33333
걸포북변역,500m ~ 2000m,계_0~9세,2024Q1,14398.33333
걸포북변역,500m ~ 2000m,계_0~9세,2024Q2,13904
걸포북변역,500m ~ 2000m,계_0~9세,2024Q3,13542.66667
걸포북변역,500m ~ 2000m,계_0~9세,2024Q4,13261.33333
걸포북변역,500m ~ 2000m,계_100세 이상,2017Q1,35.66666667
걸포북변역,500m ~ 2000m,계_100세 이상,2017Q2,34.33333333
걸포북변역,500m ~ 2000m,계_100세 이상,2017Q3,32.66666667
걸포북변역,500m ~ 2000m,계_100세 이상,2017Q4,32.33333333
걸포북변역,500m ~ 2000m,계_100세 이상,2018Q1,34.33333333
걸포북변역,500m ~ 2000m,계_100세 이상,2018Q2,37.33333333
걸포북변역,500m ~ 2000m,계_100세 이상,2018Q3,36.66666667
걸포북변역,500m ~ 2000m,계_100세 이상,2018Q4,38.33333333
걸포북변역,500m ~ 2000m,계_100세 이상,2019Q1,36.66666667
걸포북변역,500m ~ 2000m,계_100세 이상,2019Q2,35
걸포북변역,500m ~ 2000m,계_100세 이상,2019Q3,36
걸포북변역,500m ~ 2000m,계_100세 이상,2019Q4,36.33333333
걸포북변역,500m ~ 2000m,계_100세 이상,2020Q1,38.66666667
걸포북변역,500m ~ 2000m,계_100세 이상,2020Q2,40.66666667
걸포북변역,500m ~ 2000m,계_100세 이상,2020Q3,45
걸포북변역,500m ~ 2000m,계_100세 이상,2020Q4,46.33333333
걸포북변역,500m ~ 2000m,계_100세 이상,2021Q1,36
걸포북변역,500m ~ 2000m,계_100세 이상,2021Q2,19
걸포북변역,500m ~ 2000m,계_100세 이상,2021Q3,19.66666667
걸포북변역,500m ~ 2000m,계_100세 이상,2021Q4,19.66666667
걸포북변역,500m ~ 2000m,계_100세 이상,2022Q1,21.66666667
걸포북변역,500m ~ 2000m,계_100세 이상,2022Q2,23.33333333
걸포북변역,500m ~ 2000m,계_100세 이상,2022Q3,26
걸포북변역,500m ~ 2000m,계_100세 이상,2022Q4,27
걸포북변역,500m ~ 2000m,계_100세 이상,2023Q1,29.66666667
걸포북변역,500m ~ 2000m,계_100세 이상,2023Q2,27
걸포북변역,500m ~ 2000m,계_100세 이상,2023Q3,20
걸포북변역,500m ~ 2000m,계_100세 이상,2023Q4,23
걸포북변역,500m ~ 2000m,계_100세 이상,2024Q1,21.33333333
걸포북변역,500m ~ 2000m,계_100세 이상,2024Q2,20
걸포북변역,500m ~ 2000m,계_100세 이상,2024Q3,19
걸포북변역,500m ~ 2000m,계_100세 이상,2024Q4,19.66666667
걸포북변역,500m ~ 2000m,계_10~19세,2017Q1,19833.66667
걸포북변역,500m ~ 2000m,계_10~19세,2017Q2,20111
걸포북변역,500m ~ 2000m,계_10~19세,2017Q3,20285.33333
걸포북변역,500m ~ 2000m,계_10~19세,2017Q4,20560
걸포북변역,500m ~ 2000m,계_10~19세,2018Q1,20939.66667
걸포북변역,500m ~ 2000m,계_10~19세,2018Q2,21146.33333
걸포북변역,500m ~ 2000m,계_10~19세,2018Q3,21279.66667
걸포북변역,500m ~ 2000m,계_10~19세,2018Q4,21552
걸포북변역,500m ~ 2000m,계_10~19세,2019Q1,22092.66667
걸포북변역,500m ~ 2000m,계_10~19세,2019Q2,22247.33333
걸포북변역,500m ~ 2000m,계_10~19세,2019Q3,22264.66667
걸포북변역,500m ~ 2000m,계_10~19세,2019Q4,22250.33333
걸포북변역,500m ~ 2000m,계_10~19세,2020Q1,22207
걸포북변역,500m ~ 2000m,계_10~19세,2020Q2,22189.33333
걸포북변역,500m ~ 2000m,계_10~19세,2020Q3,22554.66667
걸포북변역,500m ~ 2000m,계_10~19세,2020Q4,23047
걸포북변역,500m ~ 2000m,계_10~19세,2021Q1,23191.33333
걸포북변역,500m ~ 2000m,계_10~19세,2021Q2,23115.33333
걸포북변역,500m ~ 2000m,계_10~19세,2021Q3,23189
걸포북변역,500m ~ 2000m,계_10~19세,2021Q4,23255.66667
걸포북변역,500m ~ 2000m,계_10~19세,2022Q1,25588.66667
걸포북변역,500m ~ 2000m,계_10~19세,2022Q2,25536.33333
걸포북변역,500m ~ 2000m,계_10~19세,2022Q3,25529.33333
걸포북변역,500m ~ 2000m,계_10~19세,2022Q4,25607
걸포북변역,500m ~ 2000m,계_10~19세,2023Q1,25966.66667
걸포북변역,500m ~ 2000m,계_10~19세,2023Q2,25855.33333
걸포북변역,500m ~ 2000m,계_10~19세,2023Q3,22484
걸포북변역,500m ~ 2000m,계_10~19세,2023Q4,22502.66667
걸포북변역,500m ~ 2000m,계_10~19세,2024Q1,22369.33333
걸포북변역,500m ~ 2000m,계_10~19세,2024Q2,22255.66667
걸포북변역,500m ~ 2000m,계_10~19세,2024Q3,22169
걸포북변역,500m ~ 2000m,계_10~19세,2024Q4,22144
걸포북변역,500m ~ 2000m,계_20~29세,2017Q1,17269
걸포북변역,500m ~ 2000m,계_20~29세,2017Q2,17674.33333
걸포북변역,500m ~ 2000m,계_20~29세,2017Q3,18035.33333
걸포북변역,500m ~ 2000m,계_20~29세,2017Q4,18360.66667
걸포북변역,500m ~ 2000m,계_20~29세,2018Q1,18624
걸포북변역,500m ~ 2000m,계_20~29세,2018Q2,19123.33333
걸포북변역,500m ~ 2000m,계_20~29세,2018Q3,19501
걸포북변역,500m ~ 2000m,계_20~29세,2018Q4,19972
걸포북변역,500m ~ 2000m,계_20~29세,2019Q1,20566.66667
걸포북변역,500m ~ 2000m,계_20~29세,2019Q2,21195
걸포북변역,500m ~ 2000m,계_20~29세,2019Q3,21443.66667
걸포북변역,500m ~ 2000m,계_20~29세,2019Q4,21749.33333
걸포북변역,500m ~ 2000m,계_20~29세,2020Q1,22142.33333
걸포북변역,500m ~ 2000m,계_20~29세,2020Q2,22558
걸포북변역,500m ~ 2000m,계_20~29세,2020Q3,22925.66667
걸포북변역,500m ~ 2000m,계_20~29세,2020Q4,23331.33333
걸포북변역,500m ~ 2000m,계_20~29세,2021Q1,23497.66667
걸포북변역,500m ~ 2000m,계_20~29세,2021Q2,23530
걸포북변역,500m ~ 2000m,계_20~29세,2021Q3,23455.33333
걸포북변역,500m ~ 2000m,계_20~29세,2021Q4,23413
걸포북변역,500m ~ 2000m,계_20~29세,2022Q1,26537
걸포북변역,500m ~ 2000m,계_20~29세,2022Q2,26235.66667
걸포북변역,500m ~ 2000m,계_20~29세,2022Q3,25936.66667
걸포북변역,500m ~ 2000m,계_20~29세,2022Q4,25574
걸포북변역,500m ~ 2000m,계_20~29세,2023Q1,26057
걸포북변역,500m ~ 2000m,계_20~29세,2023Q2,25747
걸포북변역,500m ~ 2000m,계_20~29세,2023Q3,22565.33333
걸포북변역,500m ~ 2000m,계_20~29세,2023Q4,22430.33333
걸포북변역,500m ~ 2000m,계_20~29세,2024Q1,22229.66667
걸포북변역,500m ~ 2000m,계_20~29세,2024Q2,22054.33333
걸포북변역,500m ~ 2000m,계_20~29세,2024Q3,21915.66667
걸포북변역,500m ~ 2000m,계_20~29세,2024Q4,21852
걸포북변역,500m ~ 2000m,계_30~39세,2017Q1,20419.33333
걸포북변역,500m ~ 2000m,계_30~39세,2017Q2,20929.33333
걸포북변역,500m ~ 2000m,계_30~39세,2017Q3,21106
걸포북변역,500m ~ 2000m,계_30~39세,2017Q4,21513.33333
걸포북변역,500m ~ 2000m,계_30~39세,2018Q1,22085
걸포북변역,500m ~ 2000m,계_30~39세,2018Q2,22692.33333
걸포북변역,500m ~ 2000m,계_30~39세,2018Q3,23337
걸포북변역,500m ~ 2000m,계_30~39세,2018Q4,24253
걸포북변역,500m ~ 2000m,계_30~39세,2019Q1,25214
걸포북변역,500m ~ 2000m,계_30~39세,2019Q2,25783.66667
걸포북변역,500m ~ 2000m,계_30~39세,2019Q3,25680.66667
걸포북변역,500m ~ 2000m,계_30~39세,2019Q4,25624
걸포북변역,500m ~ 2000m,계_30~39세,2020Q1,25563
걸포북변역,500m ~ 2000m,계_30~39세,2020Q2,25628.33333
걸포북변역,500m ~ 2000m,계_30~39세,2020Q3,26649.66667
걸포북변역,500m ~ 2000m,계_30~39세,2020Q4,27545.33333
걸포북변역,500m ~ 2000m,계_30~39세,2021Q1,27389
걸포북변역,500m ~ 2000m,계_30~39세,2021Q2,27142.66667
걸포북변역,500m ~ 2000m,계_30~39세,2021Q3,26877.66667
걸포북변역,500m ~ 2000m,계_30~39세,2021Q4,26556.66667
걸포북변역,500m ~ 2000m,계_30~39세,2022Q1,29183.33333
걸포북변역,500m ~ 2000m,계_30~39세,2022Q2,28804
걸포북변역,500m ~ 2000m,계_30~39세,2022Q3,28318.66667
걸포북변역,500m ~ 2000m,계_30~39세,2022Q4,27799.33333
걸포북변역,500m ~ 2000m,계_30~39세,2023Q1,28134.33333
걸포북변역,500m ~ 2000m,계_30~39세,2023Q2,27976.33333
걸포북변역,500m ~ 2000m,계_30~39세,2023Q3,23408.66667
걸포북변역,500m ~ 2000m,계_30~39세,2023Q4,23183.33333
걸포북변역,500m ~ 2000m,계_30~39세,2024Q1,22761.33333
걸포북변역,500m ~ 2000m,계_30~39세,2024Q2,22520.66667
걸포북변역,500m ~ 2000m,계_30~39세,2024Q3,22423.66667
걸포북변역,500m ~ 2000m,계_30~39세,2024Q4,22321.66667
걸포북변역,500m ~ 2000m,계_40~49세,2017Q1,29367.33333
걸포북변역,500m ~ 2000m,계_40~49세,2017Q2,29910
걸포북변역,500m ~ 2000m,계_40~49세,2017Q3,30256.66667
걸포북변역,500m ~ 2000m,계_40~49세,2017Q4,30650.33333
걸포북변역,500m ~ 2000m,계_40~49세,2018Q1,31336.33333
걸포북변역,500m ~ 2000m,계_40~49세,2018Q2,31863
걸포북변역,500m ~ 2000m,계_40~49세,2018Q3,32149
걸포북변역,500m ~ 2000m,계_40~49세,2018Q4,32682.33333
걸포북변역,500m ~ 2000m,계_40~49세,2019Q1,33809.33333
걸포북변역,500m ~ 2000m,계_40~49세,2019Q2,34213.33333
걸포북변역,500m ~ 2000m,계_40~49세,2019Q3,34366.33333
걸포북변역,500m ~ 2000m,계_40~49세,2019Q4,34569.66667
걸포북변역,500m ~ 2000m,계_40~49세,2020Q1,34809.66667
걸포북변역,500m ~ 2000m,계_40~49세,2020Q2,34837.33333
걸포북변역,500m ~ 2000m,계_40~49세,2020Q3,35671.66667
걸포북변역,500m ~ 2000m,계_40~49세,2020Q4,36608
걸포북변역,500m ~ 2000m,계_40~49세,2021Q1,36668.33333
걸포북변역,500m ~ 2000m,계_40~49세,2021Q2,36730.66667
걸포북변역,500m ~ 2000m,계_40~49세,2021Q3,36832.33333
걸포북변역,500m ~ 2000m,계_40~49세,2021Q4,36828
걸포북변역,500m ~ 2000m,계_40~49세,2022Q1,40887.66667
걸포북변역,500m ~ 2000m,계_40~49세,2022Q2,40768.33333
걸포북변역,500m ~ 2000m,계_40~49세,2022Q3,40547
걸포북변역,500m ~ 2000m,계_40~49세,2022Q4,40262.33333
걸포북변역,500m ~ 2000m,계_40~49세,2023Q1,41177.33333
걸포북변역,500m ~ 2000m,계_40~49세,2023Q2,40973.66667
걸포북변역,500m ~ 2000m,계_40~49세,2023Q3,34200
걸포북변역,500m ~ 2000m,계_40~49세,2023Q4,34041.33333
걸포북변역,500m ~ 2000m,계_40~49세,2024Q1,33712
걸포북변역,500m ~ 2000m,계_40~49세,2024Q2,33274.66667
걸포북변역,500m ~ 2000m,계_40~49세,2024Q3,32986.33333
걸포북변역,500m ~ 2000m,계_40~49세,2024Q4,32742.33333
걸포북변역,500m ~ 2000m,계_50~59세,2017Q1,20973.33333
걸포북변역,500m ~ 2000m,계_50~59세,2017Q2,21563
걸포북변역,500m ~ 2000m,계_50~59세,2017Q3,21854.33333
걸포북변역,500m ~ 2000m,계_50~59세,2017Q4,22240.33333
걸포북변역,500m ~ 2000m,계_50~59세,2018Q1,22797.33333
걸포북변역,500m ~ 2000m,계_50~59세,2018Q2,23419
걸포북변역,500m ~ 2000m,계_50~59세,2018Q3,23881.33333
걸포북변역,500m ~ 2000m,계_50~59세,2018Q4,24626.66667
걸포북변역,500m ~ 2000m,계_50~59세,2019Q1,25616.33333
걸포북변역,500m ~ 2000m,계_50~59세,2019Q2,26352.66667
걸포북변역,500m ~ 2000m,계_50~59세,2019Q3,26688
걸포북변역,500m ~ 2000m,계_50~59세,2019Q4,26923
걸포북변역,500m ~ 2000m,계_50~59세,2020Q1,27203
걸포북변역,500m ~ 2000m,계_50~59세,2020Q2,27602
걸포북변역,500m ~ 2000m,계_50~59세,2020Q3,28203.33333
걸포북변역,500m ~ 2000m,계_50~59세,2020Q4,28858.33333
걸포북변역,500m ~ 2000m,계_50~59세,2021Q1,29292.66667
걸포북변역,500m ~ 2000m,계_50~59세,2021Q2,29515
걸포북변역,500m ~ 2000m,계_50~59세,2021Q3,29831.33333
걸포북변역,500m ~ 2000m,계_50~59세,2021Q4,30146
걸포북변역,500m ~ 2000m,계_50~59세,2022Q1,35070.66667
걸포북변역,500m ~ 2000m,계_50~59세,2022Q2,35344.66667
걸포북변역,500m ~ 2000m,계_50~59세,2022Q3,35522.33333
걸포북변역,500m ~ 2000m,계_50~59세,2022Q4,35626.33333
걸포북변역,500m ~ 2000m,계_50~59세,2023Q1,36933.66667
걸포북변역,500m ~ 2000m,계_50~59세,2023Q2,37036.33333
걸포북변역,500m ~ 2000m,계_50~59세,2023Q3,33216
걸포북변역,500m ~ 2000m,계_50~59세,2023Q4,33449.66667
걸포북변역,500m ~ 2000m,계_50~59세,2024Q1,33719
걸포북변역,500m ~ 2000m,계_50~59세,2024Q2,33916.66667
걸포북변역,500m ~ 2000m,계_50~59세,2024Q3,34078
걸포북변역,500m ~ 2000m,계_50~59세,2024Q4,34191.66667
걸포북변역,500m ~ 2000m,계_60~69세,2017Q1,9420.333333
걸포북변역,500m ~ 2000m,계_60~69세,2017Q2,9822
걸포북변역,500m ~ 2000m,계_60~69세,2017Q3,10176
걸포북변역,500m ~ 2000m,계_60~69세,2017Q4,10567.33333
걸포북변역,500m ~ 2000m,계_60~69세,2018Q1,11003.33333
걸포북변역,500m ~ 2000m,계_60~69세,2018Q2,11385.66667
걸포북변역,500m ~ 2000m,계_60~69세,2018Q3,11774.66667
걸포북변역,500m ~ 2000m,계_60~69세,2018Q4,12419
걸포북변역,500m ~ 2000m,계_60~69세,2019Q1,13072
걸포북변역,500m ~ 2000m,계_60~69세,2019Q2,13601.33333
걸포북변역,500m ~ 2000m,계_60~69세,2019Q3,13894.33333
걸포북변역,500m ~ 2000m,계_60~69세,2019Q4,14291
걸포북변역,500m ~ 2000m,계_60~69세,2020Q1,14745.66667
걸포북변역,500m ~ 2000m,계_60~69세,2020Q2,15155
걸포북변역,500m ~ 2000m,계_60~69세,2020Q3,15685
걸포북변역,500m ~ 2000m,계_60~69세,2020Q4,16223.66667
걸포북변역,500m ~ 2000m,계_60~69세,2021Q1,16662.66667
걸포북변역,500m ~ 2000m,계_60~69세,2021Q2,17130.66667
걸포북변역,500m ~ 2000m,계_60~69세,2021Q3,17587.66667
걸포북변역,500m ~ 2000m,계_60~69세,2021Q4,17947.66667
걸포북변역,500m ~ 2000m,계_60~69세,2022Q1,21355.33333
걸포북변역,500m ~ 2000m,계_60~69세,2022Q2,21640.66667
걸포북변역,500m ~ 2000m,계_60~69세,2022Q3,21944.66667
걸포북변역,500m ~ 2000m,계_60~69세,2022Q4,22386.33333
걸포북변역,500m ~ 2000m,계_60~69세,2023Q1,23719.33333
걸포북변역,500m ~ 2000m,계_60~69세,2023Q2,24159.66667
걸포북변역,500m ~ 2000m,계_60~69세,2023Q3,21570
걸포북변역,500m ~ 2000m,계_60~69세,2023Q4,21858.33333
걸포북변역,500m ~ 2000m,계_60~69세,2024Q1,22193
걸포북변역,500m ~ 2000m,계_60~69세,2024Q2,22512.66667
걸포북변역,500m ~ 2000m,계_60~69세,2024Q3,22792.66667
걸포북변역,500m ~ 2000m,계_60~69세,2024Q4,23037
걸포북변역,500m ~ 2000m,계_70~79세,2017Q1,5738
걸포북변역,500m ~ 2000m,계_70~79세,2017Q2,5890
걸포북변역,500m ~ 2000m,계_70~79세,2017Q3,6086.333333
걸포북변역,500m ~ 2000m,계_70~79세,2017Q4,6226.666667
걸포북변역,500m ~ 2000m,계_70~79세,2018Q1,6381.333333
걸포북변역,500m ~ 2000m,계_70~79세,2018Q2,6580.333333
걸포북변역,500m ~ 2000m,계_70~79세,2018Q3,6730.666667
걸포북변역,500m ~ 2000m,계_70~79세,2018Q4,6920.333333
걸포북변역,500m ~ 2000m,계_70~79세,2019Q1,7126
걸포북변역,500m ~ 2000m,계_70~79세,2019Q2,7255
걸포북변역,500m ~ 2000m,계_70~79세,2019Q3,7346
걸포북변역,500m ~ 2000m,계_70~79세,2019Q4,7406
걸포북변역,500m ~ 2000m,계_70~79세,2020Q1,7456
걸포북변역,500m ~ 2000m,계_70~79세,2020Q2,7540
걸포북변역,500m ~ 2000m,계_70~79세,2020Q3,7658.666667
걸포북변역,500m ~ 2000m,계_70~79세,2020Q4,7818.666667
걸포북변역,500m ~ 2000m,계_70~79세,2021Q1,7911.333333
걸포북변역,500m ~ 2000m,계_70~79세,2021Q2,7909.333333
걸포북변역,500m ~ 2000m,계_70~79세,2021Q3,7957.333333
걸포북변역,500m ~ 2000m,계_70~79세,2021Q4,7977.666667
걸포북변역,500m ~ 2000m,계_70~79세,2022Q1,9341
걸포북변역,500m ~ 2000m,계_70~79세,2022Q2,9429
걸포북변역,500m ~ 2000m,계_70~79세,2022Q3,9559
걸포북변역,500m ~ 2000m,계_70~79세,2022Q4,9650.333333
걸포북변역,500m ~ 2000m,계_70~79세,2023Q1,10104.33333
걸포북변역,500m ~ 2000m,계_70~79세,2023Q2,10215
걸포북변역,500m ~ 2000m,계_70~79세,2023Q3,9119.666667
걸포북변역,500m ~ 2000m,계_70~79세,2023Q4,9220.666667
걸포북변역,500m ~ 2000m,계_70~79세,2024Q1,9319.666667
걸포북변역,500m ~ 2000m,계_70~79세,2024Q2,9452.666667
걸포북변역,500m ~ 2000m,계_70~79세,2024Q3,9629
걸포북변역,500m ~ 2000m,계_70~79세,2024Q4,9839.333333
걸포북변역,500m ~ 2000m,계_80~89세,2017Q1,2568
걸포북변역,500m ~ 2000m,계_80~89세,2017Q2,2666.666667
걸포북변역,500m ~ 2000m,계_80~89세,2017Q3,2695.666667
걸포북변역,500m ~ 2000m,계_80~89세,2017Q4,2767.333333
걸포북변역,500m ~ 2000m,계_80~89세,2018Q1,2851.666667
걸포북변역,500m ~ 2000m,계_80~89세,2018Q2,2947.333333
걸포북변역,500m ~ 2000m,계_80~89세,2018Q3,3018.666667
걸포북변역,500m ~ 2000m,계_80~89세,2018Q4,3139.333333
걸포북변역,500m ~ 2000m,계_80~89세,2019Q1,3271
걸포북변역,500m ~ 2000m,계_80~89세,2019Q2,3354.333333
걸포북변역,500m ~ 2000m,계_80~89세,2019Q3,3421.666667
걸포북변역,500m ~ 2000m,계_80~89세,2019Q4,3486
걸포북변역,500m ~ 2000m,계_80~89세,2020Q1,3601.333333
걸포북변역,500m ~ 2000m,계_80~89세,2020Q2,3673
걸포북변역,500m ~ 2000m,계_80~89세,2020Q3,3765.666667
걸포북변역,500m ~ 2000m,계_80~89세,2020Q4,3841
걸포북변역,500m ~ 2000m,계_80~89세,2021Q1,3909
걸포북변역,500m ~ 2000m,계_80~89세,2021Q2,3965.666667
걸포북변역,500m ~ 2000m,계_80~89세,2021Q3,4043.666667
걸포북변역,500m ~ 2000m,계_80~89세,2021Q4,4136.666667
걸포북변역,500m ~ 2000m,계_80~89세,2022Q1,4995.333333
걸포북변역,500m ~ 2000m,계_80~89세,2022Q2,5065.333333
걸포북변역,500m ~ 2000m,계_80~89세,2022Q3,5158.666667
걸포북변역,500m ~ 2000m,계_80~89세,2022Q4,5233
걸포북변역,500m ~ 2000m,계_80~89세,2023Q1,5496
걸포북변역,500m ~ 2000m,계_80~89세,2023Q2,5543.666667
걸포북변역,500m ~ 2000m,계_80~89세,2023Q3,5158
걸포북변역,500m ~ 2000m,계_80~89세,2023Q4,5209
걸포북변역,500m ~ 2000m,계_80~89세,2024Q1,5283.666667
걸포북변역,500m ~ 2000m,계_80~89세,2024Q2,5342.666667
걸포북변역,500m ~ 2000m,계_80~89세,2024Q3,5396.666667
걸포북변역,500m ~ 2000m,계_80~89세,2024Q4,5456
걸포북변역,500m ~ 2000m,계_90~99세,2017Q1,349.3333333
걸포북변역,500m ~ 2000m,계_90~99세,2017Q2,354.6666667
걸포북변역,500m ~ 2000m,계_90~99세,2017Q3,359.3333333
걸포북변역,500m ~ 2000m,계_90~99세,2017Q4,362
걸포북변역,500m ~ 2000m,계_90~99세,2018Q1,374.6666667
걸포북변역,500m ~ 2000m,계_90~99세,2018Q2,392.3333333
걸포북변역,500m ~ 2000m,계_90~99세,2018Q3,406
걸포북변역,500m ~ 2000m,계_90~99세,2018Q4,443
걸포북변역,500m ~ 2000m,계_90~99세,2019Q1,494.3333333
걸포북변역,500m ~ 2000m,계_90~99세,2019Q2,513
걸포북변역,500m ~ 2000m,계_90~99세,2019Q3,518
걸포북변역,500m ~ 2000m,계_90~99세,2019Q4,537.6666667
걸포북변역,500m ~ 2000m,계_90~99세,2020Q1,550
걸포북변역,500m ~ 2000m,계_90~99세,2020Q2,564.6666667
걸포북변역,500m ~ 2000m,계_90~99세,2020Q3,582.3333333
걸포북변역,500m ~ 2000m,계_90~99세,2020Q4,594
걸포북변역,500m ~ 2000m,계_90~99세,2021Q1,602
걸포북변역,500m ~ 2000m,계_90~99세,2021Q2,615.6666667
걸포북변역,500m ~ 2000m,계_90~99세,2021Q3,643
걸포북변역,500m ~ 2000m,계_90~99세,2021Q4,649
걸포북변역,500m ~ 2000m,계_90~99세,2022Q1,786
걸포북변역,500m ~ 2000m,계_90~99세,2022Q2,791.3333333
걸포북변역,500m ~ 2000m,계_90~99세,2022Q3,789.6666667
걸포북변역,500m ~ 2000m,계_90~99세,2022Q4,789
걸포북변역,500m ~ 2000m,계_90~99세,2023Q1,829.3333333
걸포북변역,500m ~ 2000m,계_90~99세,2023Q2,864.6666667
걸포북변역,500m ~ 2000m,계_90~99세,2023Q3,792
걸포북변역,500m ~ 2000m,계_90~99세,2023Q4,822
걸포북변역,500m ~ 2000m,계_90~99세,2024Q1,853.3333333
걸포북변역,500m ~ 2000m,계_90~99세,2024Q2,873.3333333
걸포북변역,500m ~ 2000m,계_90~99세,2024Q3,886
걸포북변역,500m ~ 2000m,계_90~99세,2024Q4,895.3333333
걸포북변역,500m ~ 2000m,계_연령구간인구수,2017Q1,142463
걸포북변역,500m ~ 2000m,계_연령구간인구수,2017Q2,145786
걸포북변역,500m ~ 2000m,계_연령구간인구수,2017Q3,147719.6667
걸포북변역,500m ~ 2000m,계_연령구간인구수,2017Q4,150302.3333
걸포북변역,500m ~ 2000m,계_연령구간인구수,2018Q1,153875.6667
걸포북변역,500m ~ 2000m,계_연령구간인구수,2018Q2,157307.3333
걸포북변역,500m ~ 2000m,계_연령구간인구수,2018Q3,160170.3333
걸포북변역,500m ~ 2000m,계_연령구간인구수,2018Q4,164675.6667
걸포북변역,500m ~ 2000m,계_연령구간인구수,2019Q1,170768
걸포북변역,500m ~ 2000m,계_연령구간인구수,2019Q2,174290.6667
걸포북변역,500m ~ 2000m,계_연령구간인구수,2019Q3,175316.3333
걸포북변역,500m ~ 2000m,계_연령구간인구수,2019Q4,176468
걸포북변역,500m ~ 2000m,계_연령구간인구수,2020Q1,177753
걸포북변역,500m ~ 2000m,계_연령구간인구수,2020Q2,179026.3333
걸포북변역,500m ~ 2000m,계_연령구간인구수,2020Q3,183687.6667
걸포북변역,500m ~ 2000m,계_연령구간인구수,2020Q4,188433.6667
걸포북변역,500m ~ 2000m,계_연령구간인구수,2021Q1,189349.3333
